id_presupuesto,plazo_ejecucion,fecha_presupuesto,fecha_validez,fecha_actualizacion,fecha_creacion,fecha_vencimiento,importe_presupuestado,total_sin_impuestos,total_con_impuestos,id_licitacion,beneficios_esperados,metodos_pago,moneda,porcentaje_descuento_acumulado,canal_entrada,cliente,comentarios,complejidad_general,dias_negociacion,estado_presupuesto,metodo_contacto,motivo_rechazo,numero_items,rating_comercial,responsable_comercial,sector_industria,segmento_cliente,categoria_licitada,aceptado,importe_presupuestado_media,importe_presupuestado_medio_segmento,importe_presupuestado_std,probabilidad_cierre_estimada,costo_total_personal,costo_total_maquinaria,costo_total_materiales,costo_total_imprevistos,costo_total,n_dias_planificados,dias_ejecucion_real,desviacion_coste,desviacion_duracion
PR993,44,2017-03-29,2017-04-28,2017-03-26,2017-03-25,2017-04-30,302609.3870073792,302609.3870073792,366157.3582789289,LIPR993,33008.74662396847,Pagaré,EUR,5.593143930415965,Digital,Ayuntamiento de Calatayud,Congress back record agreement defense spend between sit.,1,6,Aceptado,Email,0,7,3,Juan Pérez,Agua Potable,Público,Tratamiento,True,289905.4361511126,288434.093631625,70548.1804548662,63.28595943131501,21560.000000000004,134858.85526207855,179378.93867669255,0.0,335797.7939387711,42,9,179.66030742344446,33
PR633,21,2017-03-30,2017-04-29,2017-04-01,2017-03-26,2017-05-08,109028.784627175,109028.784627175,131924.82939888176,LIPR633,15106.868668386278,Confirming,EUR,7.584108026016781,Presencial,Comunidad de Regantes de la Costa Tropical,Well possible character care score.,2,10,Aceptado,Presencial,0,6,3,Ana Martínez,Riego,Privado,Automático,True,114631.91025091078,114371.40757955068,4425.440904820535,63.14292813222248,6240.0,34293.186781561606,45807.20821914284,4909.915842331577,91250.31084303603,18,4,-32885.34245252525,14
PR1463,24,2017-04-01,2017-05-01,2017-04-01,2017-03-28,2017-05-04,109265.35770678605,109265.35770678605,132211.08282521108,LIPR1463,9523.011048964352,Anticipado,EUR,5.772271277078843,Digital,Gobierno Regional de Extremadura - Oficina de Riego,Win man southern weight go deal child manager.,1,4,Aceptado,Email,0,4,5,José García,Riego,Público,Automático,True,114631.91025091078,114371.40757955068,4425.440904820535,95.0,8580.000000000002,33146.32262015114,49703.27749532904,1846.428468698998,93276.02858417919,21,7,-25512.340171571206,14
PR830,36,2017-04-01,2017-05-01,2017-04-05,2017-03-27,2017-05-04,344864.2672523754,344864.2672523754,417285.7633753742,LIPR830,42725.5536046188,Retención,EUR,6.056263457748985,Digital,Ayuntamiento de Calatayud,Performance individual research than policy because.,1,5,Aceptado,Email,0,7,3,Ana Martínez,Agua Potable,Público,Tratamiento,True,289905.4361511126,288434.093631625,70548.1804548662,69.09544227097936,18920.0,122328.66542053709,155659.76038650604,3651.531778655214,300559.9575856983,35,8,-87029.86327129588,27
PR1292,41,2017-04-02,2017-05-02,2017-04-08,2017-03-31,2017-05-05,376983.6806333189,376983.6806333189,456150.2535663158,LIPR1292,48293.03885183862,Transferencia,EUR,3.093302547794067,Presencial,Ayuntamiento de Calatayud,Type view risk ball surface.,1,3,Aceptado,Presencial,0,5,4,María López,Agua Potable,Público,Tratamiento,True,289905.4361511126,288434.093631625,70548.1804548662,76.71629950913075,20240.000000000004,124713.45145473708,215951.82705723954,0.0,360905.2785119766,41,12,-64371.44097318093,29
PR1588,94,2017-04-04,2017-05-04,2017-04-10,2017-04-02,2017-05-06,795114.5350735357,795114.5350735357,962088.5874389784,LIPR1588,99976.05545133215,Progresivo,EUR,7.064793710363251,Telefónico,Gobierno Regional de Castilla-La Mancha - Departamento de Agua,Sit interesting thus along always cause benefit.,1,7,Aceptado,Teléfono,0,9,4,José García,Agua Potable,Público,Distribución,True,746784.6346840662,750658.9928292787,82459.54389111296,60.22046734513856,46332.0,177110.97894797972,356406.9242223193,0.0,579849.903170299,90,11,-315240.68735456886,79
PR573,60,2017-04-06,2017-05-06,2017-04-08,2017-04-04,2017-05-14,354957.69230104616,354957.69230104616,429498.8076842658,LIPR573,56681.52836787641,Factoring,EUR,5.9296295865619495,Telefónico,Empresa Mixta de Mantenimiento Urbano,More second this provide office glass scene positive more ask.,1,3,Aceptado,Teléfono,0,8,2,Juan Pérez,Impermeabilización,Privado,Tanque,True,321845.46434376953,327464.11015569995,40023.79221888236,69.7170600277689,27280.000000000004,82913.26430352978,164896.80510422515,21865.413643112443,296955.4830508674,55,10,-114683.73761805518,45
PR1466,24,2017-04-08,2017-05-08,2017-04-14,2017-04-06,2017-05-12,84931.6690259833,84931.6690259833,102767.3195214398,LIPR1466,8717.20879500614,Anticipado,EUR,19.9740573053306,Telefónico,Departamento de Agricultura y Desarrollo Rural de Andalucía,Large which forward possible impact finish executive play into.,3,21,Aceptado,Teléfono,0,7,2,Juan Pérez,Riego,Privado,Parques,True,87548.47788968829,87362.51186738555,4264.501779009559,54.896302919964505,18252.0,36088.24932929207,41765.710764633484,1677.9537727509285,97783.91386667649,21,5,4135.036045687055,16
PR1043,146,2017-04-08,2017-05-08,2017-04-10,2017-04-04,2017-05-12,547590.4800318403,547590.4800318403,662584.4808385267,LIPR1043,70633.8147792177,Retención,EUR,11.355685346132075,Digital,Ayuntamiento de Madrid - Servicios de Infraestructuras,Think give stop until quickly.,2,13,Aceptado,Email,0,9,2,Ana Martínez,Impermeabilización,Público,Otros,True,549701.8787000739,550788.432302039,31760.19086053934,52.628544675566005,38976.0,152953.62902816755,259501.1052071904,33189.58681947146,484620.3210548294,159,16,-133603.97375622857,143
PR378,42,2017-04-10,2017-05-10,2017-04-08,2017-04-05,2017-05-11,262958.1376219693,262958.1376219693,318179.3465225828,LIPR378,43228.44575395723,Confirming,EUR,2.768745817797861,Digital,Ayuntamiento de Madrid - Servicios de Infraestructuras,Miss else although item church growth send space various mean.,1,7,Rechazado,Email,0,6,3,Ana Martínez,Impermeabilización,Público,Tanque,False,321845.46434376953,327464.11015569995,40023.79221888236,71.45281673622911,16324.0,116606.85450996921,114485.91185431133,0.0,247416.76636428054,42,10,-58769.817011645966,32
PR183,24,2017-04-12,2017-05-12,2017-04-14,2017-04-08,2017-05-16,246141.4689842023,246141.4689842023,297831.1774708848,LIPR183,36009.745459200414,Retención,EUR,6.018485114882239,Presencial,Administración Local de Oropesa,Follow smile military mention so.,1,6,Aceptado,Presencial,0,4,3,María López,Agua Potable,Privado,Tratamiento,True,289905.4361511126,288434.093631625,70548.1804548662,64.08454594863336,12320.000000000002,73086.05102032516,127815.56775535195,5330.327837616016,218551.94661329314,24,8,-63599.26783010958,16
PR719,103,2017-04-13,2017-05-13,2017-04-13,2017-04-11,2017-05-20,688131.1224108773,688131.1224108773,832638.6581171615,LIPR719,89815.6987913908,Progresivo,EUR,10.242096906899992,Digital,Consorcio Municipal de Agua de Toledo,Again exactly region law personal support.,2,10,Aceptado,Email,0,11,2,Pedro Sánchez,Agua Potable,Privado,Distribución,True,746784.6346840662,750658.9928292787,82459.54389111296,63.21497490296662,56160.0,123269.20293369428,301706.15381380636,32874.14411517539,514009.50086267607,100,11,-263937.320339592,89
PR877,41,2017-04-20,2017-05-20,2017-04-17,2017-04-16,2017-05-23,358264.11415817647,358264.11415817647,433499.57813139353,LIPR877,40535.12805633543,Pagaré,EUR,10.988196834296378,Digital,Consorcio Municipal de Agua de Toledo,Drive likely until allow line scene left.,1,7,Aceptado,Email,0,6,3,María López,Agua Potable,Privado,Tratamiento,True,289905.4361511126,288434.093631625,70548.1804548662,69.27220864137195,24024.000000000007,128689.75774038905,161665.21105040435,7596.364789621992,321975.33358041546,37,8,-76823.90863409644,29
PR779,12,2017-04-22,2017-05-22,2017-04-25,2017-04-17,2017-05-23,79861.4942209699,79861.4942209699,96632.40800737355,LIPR779,10393.06146217158,Anticipado,EUR,1.051625674914237,Presencial,Departamento de Agricultura y Desarrollo Rural de Andalucía,History expect entire there actually the.,1,3,Aceptado,Presencial,0,4,3,José García,Riego,Privado,Parques,True,87548.47788968829,87362.51186738555,4264.501779009559,61.5854825581375,8008.0,43693.566462892835,29246.959043679155,7072.08879587603,88020.61430244801,11,6,-2233.941380693461,5
PR720,18,2017-04-23,2017-05-23,2017-04-23,2017-04-18,2017-05-24,91783.98825082048,91783.98825082048,111058.62578349275,LIPR720,9218.774179019558,Factoring,EUR,4.043373591153468,Presencial,Instituto de Riego y Promoción Agraria de Murcia,Home side ever similar street maybe.,1,7,Aceptado,Presencial,0,3,2,María López,Riego,Privado,Parques,True,87548.47788968829,87362.51186738555,4264.501779009559,63.39613122174545,10032.000000000002,60217.895907024234,33644.643044027405,6995.601450624223,110890.14040167585,18,9,9887.377971835813,9
PR1429,212,2017-04-25,2017-05-25,2017-04-27,2017-04-23,2017-05-31,1243256.910822392,1243256.910822392,1504340.8620950943,LIPR1429,172872.91642233703,Anticipado,EUR,5.661641339245668,Presencial,Empresa Pública de Abastecimiento de Agua,Test western theory religious list choice feeling.,2,9,Aceptado,Presencial,0,13,3,José García,Agua Potable,Privado,Infraestructura,True,1196569.0440839771,1200738.4150724178,66885.36004922881,67.2903843464605,175104.0,689756.5141104504,624442.9361113164,27549.032545984046,1516852.482767751,245,20,100722.65552302197,225
PR682,127,2017-04-26,2017-05-26,2017-05-01,2017-04-24,2017-06-03,550788.432302039,550788.432302039,666454.0030854671,LIPR682,90817.19906718197,Anticipado,EUR,2.646068871978306,Telefónico,Ayuntamiento de Madrid - Servicios de Infraestructuras,Score authority car candidate view she.,1,6,Rechazado,Teléfono,Plazo insuficiente,10,5,José García,Impermeabilización,Público,Otros,False,549701.8787000739,550788.432302039,31760.19086053934,90.43660213587889,27412.0,124172.82942921703,284522.1783503969,32684.761272535758,468791.76905214967,138,10,-172813.8623170713,128
PR1191,104,2017-04-28,2017-05-28,2017-05-05,2017-04-27,2017-06-03,782779.5297241161,782779.5297241161,947163.2309661804,LIPR1191,103353.8405390116,Pagaré,EUR,3.3154157088662948,Telefónico,Consorcio Municipal de Agua de Toledo,Base final sign truth similar actually during career moment suffer.,1,3,Rechazado,Teléfono,Plazo insuficiente,12,3,José García,Agua Potable,Privado,Distribución,False,746784.6346840662,750658.9928292787,82459.54389111296,71.47825071402593,52052.000000000015,122361.65328867988,403099.511225054,37595.786088479,615108.9506022129,97,15,-271024.41966091475,82
PR1363,17,2017-04-29,2017-05-29,2017-04-28,2017-04-27,2017-06-02,109199.78019884134,109199.78019884134,132131.734040598,LIPR1363,13678.384295222342,Retención,EUR,8.365786849393432,Telefónico,Departamento de Agricultura y Desarrollo Rural de Andalucía,Enough away almost Mrs season.,2,7,Aceptado,Teléfono,0,7,2,Pedro Sánchez,Riego,Privado,Automático,True,114631.91025091078,114371.40757955068,4425.440904820535,62.1513480558956,4992.0,17060.918213447796,56679.72307597935,880.7336870075925,79613.37497643474,14,3,-43264.78951762894,11
PR792,13,2017-05-05,2017-06-04,2017-05-08,2017-05-01,2017-06-09,44289.4438577179,44289.4438577179,53590.22706783866,LIPR792,4215.488958317028,Transferencia,EUR,3.003034901248744,Presencial,Comunidad de Regantes de la Costa Tropical,Avoid live put music near.,1,4,Aceptado,Presencial,0,4,5,María López,Riego,Privado,Agrícola,True,45438.9552001467,44794.86798307713,9456.09302304823,88.99832980414408,3696.0,19978.2761509237,22974.579873828003,0.0,46648.8560247517,9,4,-1856.0767912832289,5
PR990,13,2017-05-06,2017-06-05,2017-05-04,2017-05-02,2017-06-11,42322.84234448252,42322.84234448252,51210.639236823845,LIPR990,4558.203054962262,Pagaré,EUR,5.8797341367796685,Digital,Instituto de Riego y Promoción Agraria de Murcia,Evidence human who born lot experience stock into.,1,7,Aceptado,Web,0,5,5,Pedro Sánchez,Riego,Privado,Agrícola,True,45438.9552001467,44794.86798307713,9456.09302304823,89.47794355165894,6160.0,19231.070983744707,21587.053900254505,5709.682880775816,52687.807764775025,10,4,5806.762365330246,6
PR924,80,2017-05-06,2017-06-05,2017-05-03,2017-05-02,2017-06-15,746118.0385533541,746118.0385533541,902802.8266495584,LIPR924,81138.25714711686,Pagaré,EUR,7.620405109372889,Digital,Gobierno Regional de Castilla-La Mancha - Departamento de Agua,Cover effect list early position.,1,5,Aceptado,Email,0,5,4,Juan Pérez,Agua Potable,Público,Distribución,True,746784.6346840662,750658.9928292787,82459.54389111296,80.4177193741818,40040.00000000001,100631.27226456197,376369.6105634518,37305.080395779674,554345.9632237934,77,15,-272910.33247667755,62
PR485,103,2017-05-09,2017-06-08,2017-05-18,2017-05-08,2017-06-16,822132.738894895,822132.738894895,994780.6140628228,LIPR485,85772.28835629209,Cheque,EUR,12.452849858484026,Presencial,Gobierno Regional de Castilla-La Mancha - Departamento de Agua,Today better wish look.,3,8,Aceptado,Presencial,0,11,4,Pedro Sánchez,Agua Potable,Público,Distribución,True,746784.6346840662,750658.9928292787,82459.54389111296,69.37793809699097,54080.0,107360.94988998011,361239.57618918223,19303.995402289984,541984.5214814524,99,11,-365920.5057697346,88
PR483,94,2017-05-12,2017-06-11,2017-05-15,2017-05-09,2017-06-14,584116.1811467451,584116.1811467451,706780.5791875615,LIPR483,92821.18431996982,Contado,EUR,13.28017119966916,Digital,Ayuntamiento de Madrid - Servicios de Infraestructuras,Data industry set politics green improve similar expect project run.,2,11,Aceptado,Web,0,11,5,José García,Impermeabilización,Público,Otros,True,549701.8787000739,550788.432302039,31760.19086053934,76.61788451327328,43056.0,215105.36306173805,287656.7815098172,13791.836622901472,559609.9811944568,98,10,-117327.38427225812,88
PR870,61,2017-05-14,2017-06-13,2017-05-14,2017-05-13,2017-06-14,346284.2650063791,346284.2650063791,419003.9606577187,LIPR870,44655.22637905303,Progresivo,EUR,19.06036118351885,Telefónico,Ayuntamiento de Madrid - Servicios de Infraestructuras,Official send series response design town green minute.,3,23,Aceptado,Teléfono,0,7,2,María López,Impermeabilización,Público,Tanque,True,321845.46434376953,327464.11015569995,40023.79221888236,63.191434617861646,24752.0,92015.07579583698,140289.042251839,15891.39736841799,272947.515416094,55,13,-117991.97596933815,42
PR1184,208,2017-05-14,2017-06-13,2017-05-20,2017-05-13,2017-06-23,1271139.1717561218,1271139.1717561218,1538078.3978249074,LIPR1184,207827.66617284704,Pagaré,EUR,4.596392647817623,Digital,Consorcio Municipal de Agua de Toledo,Clearly cause member simple road indeed become establish.,1,5,Rechazado,Email,Incompatibilidad técnica,11,5,Juan Pérez,Agua Potable,Privado,Infraestructura,False,1196569.0440839771,1200738.4150724178,66885.36004922881,82.99684762401333,168256.00000000003,726922.6172030529,763496.1607585,60173.228906274046,1718848.0068678267,235,23,239881.16893885785,212
PR1350,272,2017-05-16,2017-06-15,2017-05-22,2017-05-12,2017-06-20,1265594.4509541483,1265594.4509541483,1531369.2856545197,LIPR1350,105892.07550241104,Progresivo,EUR,18.674309175858017,Digital,Gobierno Regional de Castilla-La Mancha - Departamento de Agua,Throw vote process field edge law toward parent meet arm.,3,25,Rechazado,Redes Sociales,Coste elevado,14,5,José García,Agua Potable,Público,Infraestructura,False,1196569.0440839771,1200738.4150724178,66885.36004922881,67.36652409669472,255424.0,944066.4100565644,629650.431491593,47730.14107710945,1876870.9826252668,305,24,505384.4561687074,281
PR907,105,2017-05-16,2017-06-15,2017-05-17,2017-05-13,2017-06-21,597254.0267063498,597254.0267063498,722677.3723146833,LIPR907,88532.62196477123,Factoring,EUR,7.303391720758199,Digital,Gobierno Local de Barcelona - Obras y Conservación,Apply officer worry more man foreign daughter lay.,3,11,Aceptado,Redes Sociales,0,13,5,Juan Pérez,Impermeabilización,Público,Otros,True,549701.8787000739,550788.432302039,31760.19086053934,75.55381982217538,28756.0,178125.85811948622,320498.52010082535,39135.455318280285,566515.8335385919,114,8,-119270.81513252917,106
PR994,247,2017-05-17,2017-06-16,2017-05-23,2017-05-13,2017-06-18,1165166.0997485982,1165166.0997485982,1409850.9806958036,LIPR994,165749.04517394316,Progresivo,EUR,7.192701363370103,Digital,Gobierno Regional de Castilla-La Mancha - Departamento de Agua,Player organization focus these watch.,1,7,Aceptado,Email,0,9,2,José García,Agua Potable,Público,Infraestructura,True,1196569.0440839771,1200738.4150724178,66885.36004922881,57.44259588625214,205568.00000000003,876916.3041148469,652363.3892753719,165424.5023882725,1900272.195778491,286,34,569357.0508559496,252
PR62,22,2017-05-20,2017-06-19,2017-05-27,2017-05-18,2017-06-27,112331.9995330572,112331.9995330572,135921.7194349992,LIPR62,11741.135251775766,Anticipado,EUR,10.864067767461416,Digital,Departamento de Agricultura y Desarrollo Rural de Andalucía,Watch can research option suddenly need throughout west.,2,11,Rechazado,Redes Sociales,0,4,5,María López,Riego,Privado,Automático,False,114631.91025091078,114371.40757955068,4425.440904820535,84.33157634200049,8736.0,19384.188573073196,52449.69314113622,0.0,80569.88171420942,17,7,-43503.25307062354,10
PR74,231,2017-05-20,2017-06-19,2017-05-25,2017-05-18,2017-06-29,1188917.2424942893,1188917.2424942893,1438589.86341809,LIPR74,140891.14009320934,Transferencia,EUR,20.37194651604729,Digital,Empresa Pública de Abastecimiento de Agua,Wish travel black scene newspaper half dog goal window say.,3,22,Aceptado,Web,0,11,2,María López,Agua Potable,Privado,Infraestructura,True,1196569.0440839771,1200738.4150724178,66885.36004922881,41.66477471132785,138320.0,607748.2855088409,626831.4462855848,108073.70532666089,1480973.4371210868,258,26,151165.05453358812,232
PR1379,36,2017-05-24,2017-06-23,2017-05-22,2017-05-19,2017-06-26,119058.0390718432,119058.0390718432,144060.2272769303,LIPR1379,10299.853501848524,Cheque,EUR,11.113261627509551,Telefónico,Gobierno Regional de Extremadura - Oficina de Riego,Into green cause size final seat.,3,17,Aceptado,Teléfono,0,10,4,José García,Riego,Público,Automático,True,114631.91025091078,114371.40757955068,4425.440904820535,65.29794083868653,10400.0,57176.510654730286,58651.10202380588,4797.400975754534,131025.01365429068,30,4,1667.1210805989576,26
PR205,243,2017-05-24,2017-06-23,2017-05-27,2017-05-23,2017-06-29,1203142.1248335517,1203142.1248335517,1455801.9710485977,LIPR205,153638.54189190228,Retención,EUR,11.141087960371998,Telefónico,Administración Local de Oropesa,Road into organization fall perhaps line.,3,12,Aceptado,Teléfono,0,12,2,Pedro Sánchez,Agua Potable,Privado,Infraestructura,True,1196569.0440839771,1200738.4150724178,66885.36004922881,48.76993954783289,146120.0,611763.2219879306,560874.0977121725,124051.85961756561,1442809.1793176688,272,25,86028.5125922148,247
